,Case,Year,Banking Crisis ,Systemic Crisis,Gold Standard,exch_usd,national currency,exch_sources,Domestic_Debt_In_Default,"SOVEREIGN EXTERNAL DEBT 1: DEFAULT and RESTRUCTURINGS, 1800-2012--Does not include defaults on WWI debt to United States and United Kingdom and post-1975 defaults on Official External Creditors","SOVEREIGN EXTERNAL DEBT 2: DEFAULT and RESTRUCTURINGS, 1800-2012--Does not include defaults on WWI debt to United States and United Kingdom but includes post-1975 defaults on Official External Creditors",GDP_Weighted_default,"Inflation, Annual percentages of average consumer prices",Independence,Currency Crises,Inflation Crises
379,2.0,1961.0,0.0,0.0,0,2.88e-08,9.0,11,0.0,0.0,0.0,0.0,2.0,0,0,0.0
380,2.0,1962.0,0.0,0.0,0,2.885e-08,9.0,11,0.0,0.0,0.0,0.0,5.9,0,0,0.0
381,2.0,1963.0,0.0,0.0,0,2.889e-08,9.0,11,0.0,0.0,0.0,0.0,3.5,0,1,1.0
382,2.0,1964.0,0.0,0.0,0,2.895e-08,9.0,11,0.0,0.0,0.0,0.0,3.5,0,0,1.0
383,2.0,1965.0,0.0,0.0,0,2.883e-08,9.0,11,0.0,0.0,0.0,0.0,3.5,0,0,1.0
384,2.0,1966.0,0.0,0.0,0,2.898e-08,9.0,11,0.0,0.0,0.0,0.0,3.5,0,1,1.0
385,2.0,1967.0,0.0,0.0,0,2.886e-08,9.0,11,0.0,0.0,0.0,0.0,3.5,0,0,1.0
386,2.0,1968.0,0.0,0.0,0,2.877e-08,9.0,11,0.0,0.0,0.0,0.0,3.5,0,1,1.0
387,2.0,1969.0,0.0,0.0,0,2.865e-08,9.0,11,0.0,0.0,0.0,0.0,3.5,0,0,1.0
388,2.0,1970.0,0.0,0.0,0,2.875e-08,9.0,11,0.0,0.0,0.0,0.0,8.0,0,1,0.0
389,2.0,1971.0,0.0,0.0,0,2.756e-08,9.0,11,0.0,0.0,0.0,0.0,5.8,0,0,0.0
390,2.0,1972.0,0.0,0.0,0,2.7e-08,9.0,11,0.0,0.0,0.0,0.0,15.8,0,1,0.0
391,2.0,1973.0,0.0,0.0,0,2.5845e-08,9.0,11,0.0,0.0,0.0,0.0,15.7,0,1,0.0
392,2.0,1974.0,0.0,0.0,0,2.4596e-08,9.0,11,0.0,0.0,0.0,0.0,27.4,0,0,1.0
393,2.0,1975.0,0.0,0.0,0,2.7472e-08,9.0,11,0.0,0.0,0.0,0.0,29.0,1,0,1.0
394,2.0,1976.0,0.0,0.0,0,2.9918e-08,9.0,11,1.0,0.0,0.0,0.0,80.7,1,0,1.0
395,2.0,1977.0,0.0,0.0,0,2.9918e-08,9.0,11,0.0,0.0,0.0,0.0,69.0,1,0,1.0
396,2.0,1978.0,0.0,0.0,0,2.9918e-08,9.0,11,0.0,0.0,0.0,0.0,48.5,1,0,1.0
397,2.0,1979.0,0.0,0.0,0,2.9918e-08,9.0,11,0.0,0.0,0.0,0.0,101.3,1,0,1.0
398,2.0,1980.0,0.0,0.0,0,2.9918e-08,9.0,11,0.0,0.0,0.0,0.0,46.7,1,0,1.0
399,2.0,1981.0,0.0,0.0,0,2.9918e-08,9.0,11,0.0,0.0,0.0,0.0,3.5,1,0,0.0
400,2.0,1982.0,0.0,0.0,0,2.9918e-08,9.0,11,0.0,0.0,0.0,0.0,3.5,1,0,0.0
401,2.0,1983.0,0.0,0.0,0,2.9918e-08,9.0,11,0.0,0.0,0.0,0.0,3.5,1,0,0.0
402,2.0,1984.0,0.0,0.0,0,2.9918e-08,9.0,11,0.0,0.0,0.0,0.0,3.5,1,0,0.0
403,2.0,1985.0,0.0,0.0,0,2.9918e-08,9.0,11,0.0,1.0,1.0,0.0,3.5,1,0,0.0
404,2.0,1986.0,0.0,0.0,0,2.9918e-08,9.0,11,0.0,1.0,1.0,0.0,3.5,1,0,0.0
405,2.0,1987.0,0.0,0.0,0,2.9918e-08,9.0,11,0.0,1.0,1.0,0.0,3.5,1,0,0.0
406,2.0,1988.0,0.0,0.0,0,2.9918e-08,9.0,11,0.0,1.0,1.0,0.0,3.5,1,0,0.0
407,2.0,1989.0,0.0,0.0,0,2.9918e-08,9.0,11,0.0,1.0,1.0,0.0,3.5,1,0,0.0
408,2.0,1990.0,0.0,0.0,0,2.9918e-08,9.0,11,0.0,1.0,1.0,0.0,3.5,1,0,0.0
409,2.0,1991.0,0.0,0.0,0,1.8e-07,9.0,11,0.0,1.0,1.0,0.0,85.3,1,1,1.0
410,2.0,1992.0,1.0,0.0,0,5.5e-07,9.0,11,1.0,1.0,1.0,0.0,299.1,1,1,1.0
411,2.0,1993.0,1.0,0.0,0,6.5e-06,9.0,11,1.0,1.0,1.0,0.0,1379.5,1,1,1.0
412,2.0,1994.0,1.0,0.0,0,0.000509262,9.0,11,1.0,1.0,1.0,0.0,949.8,1,1,1.0
413,2.0,1995.0,1.0,0.0,0,0.005692,9.0,11,1.0,1.0,1.0,0.0,2672.2,1,2,1.0
414,2.0,1996.0,1.0,0.0,0,0.201994,9.0,11,1.0,1.0,1.0,0.0,4146.0,1,1,1.0
415,2.0,1997.0,1.0,0.0,0,0.262376,9.0,11,1.0,1.0,1.0,0.0,221.5,1,1,1.0
416,2.0,1998.0,1.0,0.0,0,0.6965,9.0,11,1.0,1.0,1.0,0.0,107.4,1,1,1.0
417,2.0,1999.0,0.0,0.0,0,5.57992,9.0,11,1.0,1.0,1.0,0.0,248.2,1,2,1.0
418,2.0,2000.0,0.0,0.0,0,16.81784,9.0,11,1.0,1.0,1.0,0.0,325.0,1,1,1.0
419,2.0,2001.0,0.0,0.0,0,31.94936,9.0,11,1.0,1.0,1.0,0.0,152.6,1,1,1.0
420,2.0,2002.0,0.0,0.0,0,58.66637,9.0,11,1.0,1.0,1.0,0.0,108.9,1,1,1.0
421,2.0,2003.0,0.0,0.0,0,79.08149,9.0,11,0.0,1.0,1.0,0.0,98.3,1,1,1.0
422,2.0,2004.0,0.0,0.0,0,85.98779,9.0,11,0.0,0.0,0.0,0.0,43.6,1,1,1.0
423,2.0,2005.0,0.0,0.0,0,80.77951,9.0,11,0.0,0.0,0.0,0.0,23.0,1,1,1.0
424,2.0,2006.0,0.0,0.0,0,80.26442,9.0,11,0.0,0.0,0.0,0.0,13.3,1,0,0.0
425,2.0,2007.0,0.0,0.0,0,75.023,9.0,11,0.0,0.0,0.0,0.0,12.2,1,0,0.0
426,2.0,2008.0,0.0,0.0,0,75.169,9.0,11,0.0,0.0,0.0,0.0,12.5,1,0,0.0
427,2.0,2009.0,0.0,0.0,0,89.398,9.0,11,0.0,0.0,0.0,0.0,13.7,1,1,0.0
428,2.0,2010.0,0.0,0.0,0,92.643,9.0,11,0.0,0.0,0.0,0.0,14.5,1,0,0.0
429,2.0,2011.0,0.0,0.0,0,95.272,9.0,11,0.0,0.0,0.0,0.0,13.5,1,0,0.0
430,2.0,2012.0,0.0,0.0,0,95.825885205224,9.0,11,0.0,0.0,0.0,0.0,10.3,1,0,0.0
431,2.0,2013.0,0.0,0.0,0,97.56,9.0,11,0.0,0.0,0.0,0.0,8.8,1,0,0.0
432,2.0,2014.0,0.0,0.0,0,101.49,9.0,11,0.0,0.0,0.0,0.0,7.3,1,0,0.0
433,2.0,2015.0,0.0,0.0,0,135.315,9.0,11,0.0,0.0,0.0,0.0,10.3,1,0,0.0
434,2.0,2016.0,0.0,0.0,0,197.542,9.0,18,0.0,0.0,0.0,0.0,19.1,1,0,0.0
462,3.0,1827.0,0.0,0.0,0,1.8768328445748e-14,58.0,21,0.0,0.0,0.0,0.0,4.7,1,0,0.0
463,3.0,1828.0,0.0,0.0,0,2.3460410557185e-14,58.0,21,0.0,1.0,1.0,1.06,-1.4,1,0,0.0
464,3.0,1829.0,0.0,0.0,0,2.7631671554252e-14,58.0,21,0.0,1.0,1.0,1.06,-13.2,1,0,0.0
465,3.0,1830.0,0.0,0.0,0,3.6152492668622e-14,58.0,21,0.0,1.0,1.0,1.06,-0.8,1,0,0.0
466,3.0,1831.0,0.0,0.0,0,3.1436950146627996e-14,58.0,21,0.0,1.0,1.0,1.06,-6.7,1,0,0.0
467,3.0,1832.0,0.0,0.0,0,3.1202346041056e-14,58.0,21,0.0,1.0,1.0,1.06,4.5,1,0,0.0
468,3.0,1833.0,0.0,0.0,0,3.3689149560117e-14,58.0,21,0.0,1.0,1.0,1.06,47.0,1,0,1.0
469,3.0,1834.0,0.0,0.0,0,3.3782991202345997e-14,58.0,21,0.0,1.0,1.0,1.06,-1.9,1,0,0.0
470,3.0,1835.0,0.0,0.0,0,3.4017595307918e-14,58.0,21,0.0,1.0,1.0,1.06,18.1,1,0,0.0
471,3.0,1836.0,0.0,0.0,0,3.3970674486804e-14,58.0,21,0.0,1.0,1.0,1.06,2.0,1,0,0.0
472,3.0,1837.0,0.0,0.0,0,3.6363636363635996e-14,58.0,21,0.0,1.0,1.0,1.06,13.1,1,0,0.0
473,3.0,1838.0,0.0,0.0,0,4.1571847507330997e-14,58.0,21,0.0,1.0,1.0,1.06,25.0,1,0,1.0
474,3.0,1839.0,0.0,0.0,0,5.9741935483871e-14,58.0,21,0.0,1.0,1.0,1.06,-30.3,1,0,0.0
475,3.0,1840.0,0.0,0.0,0,8.060293255132e-14,58.0,21,0.0,1.0,1.0,1.06,2.5,1,0,0.0
476,3.0,1841.0,0.0,0.0,0,9.149560117302099e-14,58.0,21,0.0,1.0,1.0,1.06,51.8,1,0,1.0
477,3.0,1842.0,0.0,0.0,0,8.5395894428153e-14,58.0,21,0.0,1.0,1.0,1.06,55.4,1,0,1.0
478,3.0,1843.0,0.0,0.0,0,7.5073313782991e-14,58.0,21,0.0,1.0,1.0,1.06,-3.1,1,0,0.0
479,3.0,1844.0,0.0,0.0,0,6.3636363636364e-14,58.0,21,0.0,1.0,1.0,1.06,4.6,1,0,0.0
480,3.0,1845.0,0.0,0.0,0,6.5395894428153e-14,58.0,21,0.0,1.0,1.0,1.06,-17.0,1,0,0.0
481,3.0,1846.0,0.0,0.0,0,8.8211143695015e-14,58.0,21,0.0,1.0,1.0,1.06,7.6,1,0,0.0
482,3.0,1847.0,0.0,0.0,0,9.3255131964809e-14,58.0,21,0.0,1.0,1.0,1.06,28.3,1,0,1.0
483,3.0,1848.0,0.0,0.0,0,1e-13,58.0,21,0.0,1.0,1.0,1.06,10.8,1,0,0.0
484,3.0,1849.0,0.0,0.0,0,9.6e-14,58.0,21,0.0,1.0,1.0,1.06,13.3,1,0,0.0
485,3.0,1850.0,0.0,0.0,0,9.3e-14,58.0,21,0.0,1.0,1.0,1.06,-11.2,1,0,0.0
486,3.0,1851.0,0.0,0.0,0,9e-14,58.0,21,0.0,1.0,1.0,1.06,56.0,1,0,1.0
487,3.0,1852.0,0.0,0.0,0,9.7e-14,58.0,21,0.0,1.0,1.0,1.06,52.3,1,0,1.0
488,3.0,1853.0,0.0,0.0,0,9.6e-14,58.0,21,0.0,1.0,1.0,1.06,55.6,1,0,1.0
489,3.0,1854.0,0.0,0.0,0,1e-13,58.0,21,0.0,1.0,1.0,1.06,22.7,1,0,1.0
490,3.0,1855.0,0.0,0.0,0,1e-13,58.0,21,0.0,1.0,1.0,1.06,-3.4,1,0,0.0
491,3.0,1856.0,0.0,0.0,0,9.7e-14,58.0,21,0.0,1.0,1.0,1.06,-12.1,1,0,0.0
492,3.0,1857.0,0.0,0.0,0,9.8e-14,58.0,21,0.0,1.0,1.0,1.06,1.4,1,0,0.0
493,3.0,1858.0,0.0,0.0,0,1e-13,58.0,21,0.0,0.0,0.0,0.0,-2.8,1,0,0.0
494,3.0,1859.0,0.0,0.0,0,1e-13,58.0,21,0.0,0.0,0.0,0.0,0.0,1,0,0.0
495,3.0,1860.0,0.0,0.0,0,1.05e-13,58.0,21,0.0,0.0,0.0,0.0,0.9,1,0,0.0
496,3.0,1861.0,0.0,0.0,0,1e-13,58.0,21,0.0,0.0,0.0,0.0,0.0,1,0,0.0
497,3.0,1862.0,0.0,0.0,0,7.4e-14,58.0,21,0.0,0.0,0.0,0.0,3.5,1,0,0.0
498,3.0,1863.0,0.0,0.0,0,6.5e-14,58.0,21,0.0,0.0,0.0,0.0,3.5,1,0,0.0
499,3.0,1864.0,0.0,0.0,0,4.4e-14,58.0,21,0.0,0.0,0.0,0.0,3.5,1,0,0.0
500,3.0,1865.0,0.0,0.0,0,6.65e-14,58.0,21,0.0,0.0,0.0,0.0,-9.5,1,0,0.0
501,3.0,1866.0,0.0,0.0,0,6.96e-14,58.0,21,0.0,0.0,0.0,0.0,-9.3,1,0,0.0
502,3.0,1867.0,0.0,0.0,1,7.33e-14,58.0,21,0.0,0.0,0.0,0.0,2.8,1,0,0.0
503,3.0,1868.0,0.0,0.0,1,7.44e-14,58.0,21,0.0,0.0,0.0,0.0,0.0,1,0,0.0
504,3.0,1869.0,0.0,0.0,1,8.24e-14,58.0,21,0.0,0.0,0.0,0.0,-5.6,1,0,0.0
505,3.0,1870.0,0.0,0.0,1,9.09e-14,58.0,21,0.0,0.0,0.0,0.0,4.6,1,0,0.0
506,3.0,1871.0,0.0,0.0,1,8.69e-14,58.0,21,0.0,0.0,0.0,0.0,7.2,1,0,0.0
507,3.0,1872.0,0.0,0.0,1,8.85e-14,58.0,21,0.0,0.0,0.0,0.0,17.6,1,0,0.0
508,3.0,1873.0,0.0,0.0,1,9.23e-14,58.0,21,0.0,0.0,0.0,0.0,0.0,1,0,0.0
509,3.0,1874.0,0.0,0.0,1,8.68e-14,58.0,21,0.0,0.0,0.0,0.0,-2.3,1,0,0.0
510,3.0,1875.0,0.0,0.0,1,8.71e-14,58.0,21,0.0,0.0,0.0,0.0,-3.4,1,0,0.0
511,3.0,1876.0,0.0,0.0,1,8.79e-14,58.0,21,0.0,0.0,0.0,0.0,2.3,1,0,0.0
512,3.0,1877.0,0.0,0.0,0,9.69e-14,58.0,21,0.0,0.0,0.0,0.0,12.0,1,0,0.0
513,3.0,1878.0,0.0,0.0,0,9.99e-14,58.0,21,0.0,0.0,0.0,0.0,2.2,1,0,0.0
514,3.0,1879.0,0.0,0.0,0,9.92e-14,58.0,21,0.0,0.0,0.0,0.0,5.2,1,0,0.0
515,3.0,1880.0,0.0,0.0,0,9.92e-14,58.0,21,0.0,0.0,0.0,0.0,1.9,1,0,0.0
516,3.0,1881.0,0.0,0.0,0,9.9e-14,58.0,21,0.0,0.0,0.0,0.0,-22.3,1,0,0.0
517,3.0,1882.0,0.0,0.0,0,9.91e-14,58.0,21,0.0,0.0,0.0,0.0,-7.5,1,0,0.0
518,3.0,1883.0,0.0,0.0,1,1.0504e-13,58.0,21,0.0,0.0,0.0,0.0,-6.7,1,0,0.0
519,3.0,1884.0,0.0,0.0,1,1.0296e-13,58.0,21,0.0,0.0,0.0,0.0,5.7,1,0,0.0
520,3.0,1885.0,0.0,0.0,1,1.4768e-13,58.0,21,0.0,0.0,0.0,0.0,26.0,1,0,1.0
521,3.0,1886.0,0.0,0.0,0,1.3416e-13,58.0,21,0.0,0.0,0.0,0.0,-13.0,1,0,0.0
522,3.0,1887.0,0.0,0.0,0,1.508e-13,58.0,21,0.0,0.0,0.0,0.0,-8.8,1,0,0.0
523,3.0,1888.0,0.0,0.0,0,1.4768e-13,58.0,21,0.0,0.0,0.0,0.0,-15.0,1,0,0.0
524,3.0,1889.0,0.0,0.0,0,2.4232e-13,58.0,21,0.0,0.0,0.0,0.0,14.4,1,0,0.0
525,3.0,1890.0,1.0,1.0,0,3.2136e-13,58.0,21,1.0,1.0,1.0,1.06,40.9,1,0,1.0
526,3.0,1891.0,1.0,1.0,0,3.9e-13,58.0,21,1.0,1.0,1.0,1.06,10.9,1,0,0.0
527,3.0,1892.0,0.0,0.0,0,2.9432e-13,58.0,21,1.0,1.0,1.0,1.06,-9.9,1,0,0.0
528,3.0,1893.0,0.0,0.0,0,3.38e-13,58.0,21,1.0,1.0,1.0,1.06,-9.1,1,0,0.0
529,3.0,1894.0,0.0,0.0,0,3.7648e-13,58.0,21,0.0,0.0,0.0,0.0,16.5,1,0,0.0
530,3.0,1895.0,0.0,0.0,0,3.4424e-13,58.0,21,0.0,0.0,0.0,0.0,8.5,1,0,0.0
531,3.0,1896.0,0.0,0.0,0,2.9224e-13,58.0,21,0.0,0.0,0.0,0.0,6.9,1,0,0.0
532,3.0,1897.0,0.0,0.0,0,2.8704e-13,58.0,21,0.0,0.0,0.0,0.0,-6.4,1,0,0.0
533,3.0,1898.0,0.0,0.0,0,2.2048e-13,58.0,21,0.0,0.0,0.0,0.0,-10.5,1,0,0.0
534,3.0,1899.0,0.0,0.0,0,2.3816e-13,58.0,21,0.0,0.0,0.0,0.0,-9.6,1,0,0.0
535,3.0,1900.0,0.0,0.0,1,2.392e-13,58.0,21,0.0,0.0,0.0,0.0,7.5,1,0,0.0
536,3.0,1901.0,0.0,0.0,1,2.4856e-13,58.0,21,0.0,0.0,0.0,0.0,6.0,1,0,0.0
537,3.0,1902.0,0.0,0.0,1,2.3608e-13,58.0,21,0.0,0.0,0.0,0.0,0.0,1,0,0.0
538,3.0,1903.0,0.0,0.0,1,2.3636e-13,58.0,21,0.0,0.0,0.0,0.0,-1.0,1,0,0.0
539,3.0,1904.0,0.0,0.0,1,2.3636e-13,58.0,21,0.0,0.0,0.0,0.0,-3.8,1,0,0.0
540,3.0,1905.0,0.0,0.0,1,2.3636e-13,58.0,21,0.0,0.0,0.0,0.0,15.8,1,0,0.0
541,3.0,1906.0,0.0,0.0,1,2.3636e-13,58.0,21,0.0,0.0,0.0,0.0,2.6,1,0,0.0
542,3.0,1907.0,0.0,0.0,1,2.3636e-13,58.0,21,0.0,0.0,0.0,0.0,6.7,1,0,0.0
543,3.0,1908.0,0.0,0.0,1,2.3636e-13,58.0,21,0.0,0.0,0.0,0.0,0.8,1,0,0.0
544,3.0,1909.0,0.0,0.0,1,2.3636e-13,58.0,21,0.0,0.0,0.0,0.0,5.4,1,0,0.0
545,3.0,1910.0,0.0,0.0,1,2.3636e-13,58.0,21,0.0,0.0,0.0,0.0,-0.8,1,0,0.0
546,3.0,1911.0,0.0,0.0,1,2.3636e-13,58.0,21,0.0,0.0,0.0,0.0,0.8,1,0,0.0
547,3.0,1912.0,0.0,0.0,1,2.3636e-13,58.0,21,0.0,0.0,0.0,0.0,3.6,1,0,0.0
548,3.0,1913.0,0.0,0.0,1,2.3718e-13,58.0,21,0.0,0.0,0.0,0.0,3.5,1,0,0.0
549,3.0,1914.0,1.0,1.0,1,2.3809e-13,58.0,21,0.0,0.0,0.0,0.0,0.0,1,0,0.0
550,3.0,1915.0,0.0,0.0,0,2.4305e-13,58.0,21,0.0,0.0,0.0,0.0,8.0,1,0,0.0
551,3.0,1916.0,0.0,0.0,0,1.004965e-13,58.0,21,0.0,0.0,0.0,0.0,6.5,1,0,0.0
552,3.0,1917.0,0.0,0.0,0,9.415676e-14,58.0,21,0.0,0.0,0.0,0.0,17.9,1,0,0.0
553,3.0,1918.0,0.0,0.0,0,9.661517e-14,58.0,21,0.0,0.0,0.0,0.0,25.7,1,0,1.0
554,3.0,1919.0,0.0,0.0,0,1.0219806e-13,58.0,21,0.0,0.0,0.0,0.0,-5.5,1,0,0.0
555,3.0,1920.0,0.0,0.0,0,3.065e-13,58.0,21,0.0,0.0,0.0,0.0,16.4,1,0,0.0
556,3.0,1921.0,0.0,0.0,0,2.996e-13,58.0,21,0.0,0.0,0.0,0.0,-10.8,1,0,0.0
557,3.0,1922.0,0.0,0.0,0,2.653e-13,58.0,21,0.0,0.0,0.0,0.0,-16.0,1,0,0.0
558,3.0,1923.0,0.0,0.0,0,3.137e-13,58.0,21,0.0,0.0,0.0,0.0,-1.7,1,0,0.0
559,3.0,1924.0,0.0,0.0,0,2.5e-13,58.0,21,0.0,0.0,0.0,0.0,1.7,1,0,0.0
560,3.0,1925.0,0.0,0.0,0,2.418e-13,58.0,21,0.0,0.0,0.0,0.0,-3.0,1,0,0.0
561,3.0,1926.0,0.0,0.0,0,2.418e-13,58.0,21,0.0,0.0,0.0,0.0,-3.1,1,0,0.0
562,3.0,1927.0,0.0,0.0,1,2.34e-13,58.0,21,0.0,0.0,0.0,0.0,-0.5,1,0,0.0
563,3.0,1928.0,0.0,0.0,1,2.375e-13,58.0,21,0.0,0.0,0.0,0.0,-5.9,1,0,0.0
564,3.0,1929.0,0.0,0.0,1,2.428e-13,58.0,21,0.0,0.0,0.0,0.0,6.6,1,0,0.0
565,3.0,1930.0,0.0,0.0,0,3.182e-13,58.0,21,0.0,0.0,0.0,0.0,1.3,1,0,0.0
566,3.0,1931.0,1.0,1.0,0,3.891e-13,58.0,21,0.0,0.0,0.0,0.0,-13.9,1,0,0.0
567,3.0,1932.0,0.0,0.0,0,3.893e-13,58.0,21,0.0,0.0,0.0,0.0,-10.9,1,0,0.0
568,3.0,1933.0,0.0,0.0,0,2.99e-13,58.0,21,0.0,0.0,0.0,0.0,9.5,1,0,0.0
569,3.0,1934.0,1.0,1.0,0,3.041e-13,58.0,21,0.0,0.0,0.0,0.0,-7.6,1,0,0.0
570,3.0,1935.0,0.0,0.0,0,3.046e-13,58.0,21,0.0,0.0,0.0,0.0,10.5,1,0,0.0
571,3.0,1936.0,0.0,0.0,0,3.055e-13,58.0,21,0.0,0.0,0.0,0.0,4.7,1,0,0.0
572,3.0,1937.0,0.0,0.0,0,3.002e-13,58.0,21,0.0,0.0,0.0,0.0,2.0,1,0,0.0
573,3.0,1938.0,0.0,0.0,0,3.231e-13,58.0,21,0.0,0.0,0.0,0.0,-0.6,1,0,0.0
574,3.0,1939.0,0.0,0.0,0,3.8213e-13,58.0,21,0.0,0.0,0.0,0.0,1.5,1,0,0.0
575,3.0,1940.0,0.0,0.0,0,3.8025e-13,58.0,21,0.0,0.0,0.0,0.0,1.1,1,0,0.0
576,3.0,1941.0,0.0,0.0,0,4.2541e-13,58.0,21,0.0,0.0,0.0,0.0,10.3,1,0,0.0
577,3.0,1942.0,0.0,0.0,0,4.2319e-13,58.0,21,0.0,0.0,0.0,0.0,1.6,1,0,0.0
578,3.0,1943.0,0.0,0.0,0,3.9777e-13,58.0,21,0.0,0.0,0.0,0.0,-3.1,1,0,0.0
579,3.0,1944.0,0.0,0.0,0,4.0225e-13,58.0,21,0.0,0.0,0.0,0.0,4.8,1,0,0.0
580,3.0,1945.0,0.0,0.0,0,4.0486e-13,58.0,21,0.0,0.0,0.0,0.0,19.7,1,0,0.0
581,3.0,1946.0,0.0,0.0,0,4.0816e-13,58.0,21,0.0,0.0,0.0,0.0,19.0,1,0,0.0
582,3.0,1947.0,0.0,0.0,0,4e-13,58.0,21,0.0,0.0,0.0,0.0,14.9,1,0,0.0
583,3.0,1948.0,0.0,0.0,0,5e-13,58.0,21,0.0,0.0,0.0,0.0,7.4,1,0,0.0
584,3.0,1949.0,0.0,0.0,0,5.731e-13,58.0,21,0.0,0.0,0.0,0.0,31.0,1,0,1.0
585,3.0,1950.0,0.0,0.0,0,1.379e-12,58.0,21,0.0,0.0,0.0,0.0,39.5,1,0,1.0
586,3.0,1951.0,0.0,0.0,0,1.437e-12,58.0,21,0.0,1.0,1.0,1.06,55.7,1,0,1.0
587,3.0,1952.0,0.0,0.0,0,1.395e-12,58.0,21,0.0,0.0,0.0,0.0,14.5,1,0,0.0
588,3.0,1953.0,0.0,0.0,0,1.395e-12,58.0,21,0.0,0.0,0.0,0.0,-0.8,1,0,0.0
589,3.0,1954.0,0.0,0.0,0,1.395e-12,58.0,21,0.0,0.0,0.0,0.0,16.3,1,0,0.0
590,3.0,1955.0,0.0,0.0,0,3.333e-12,58.0,21,0.0,0.0,0.0,0.0,7.6,1,0,0.0
591,3.0,1956.0,0.0,0.0,0,3.717e-12,58.0,21,0.0,1.0,1.0,1.06,16.0,1,0,0.0
592,3.0,1957.0,0.0,0.0,0,3.69e-12,58.0,21,0.0,1.0,1.0,1.06,21.7,1,0,1.0
593,3.0,1958.0,0.0,0.0,0,6.897e-12,58.0,21,0.0,1.0,1.0,1.06,33.4,1,0,1.0
594,3.0,1959.0,0.0,0.0,0,8.333e-12,58.0,21,0.0,1.0,1.0,1.06,123.6,1,1,1.0
595,3.0,1960.0,0.0,0.0,0,8.27e-12,58.0,21,0.0,1.0,1.0,1.06,12.3,1,0,0.0
596,3.0,1961.0,0.0,0.0,0,8.302e-12,58.0,21,0.0,1.0,1.0,1.06,18.0,1,0,0.0
597,3.0,1962.0,0.0,0.0,0,1.341e-11,58.0,21,0.0,1.0,1.0,1.06,34.7,1,0,1.0
598,3.0,1963.0,0.0,0.0,0,1.325e-11,58.0,21,0.0,1.0,1.0,1.06,15.7,1,1,0.0
599,3.0,1964.0,0.0,0.0,0,1.509e-11,58.0,21,0.0,1.0,1.0,1.06,21.1,1,0,1.0
600,3.0,1965.0,0.0,0.0,0,1.885e-11,58.0,21,0.0,1.0,1.0,1.06,32.1,1,0,1.0
601,3.0,1966.0,0.0,0.0,0,2.473e-11,58.0,21,0.0,0.0,0.0,0.0,29.3,1,1,1.0
602,3.0,1967.0,0.0,0.0,0,3.5e-11,58.0,21,0.0,0.0,0.0,0.0,30.6,1,0,1.0
603,3.0,1968.0,0.0,0.0,0,3.5e-11,58.0,21,0.0,0.0,0.0,0.0,13.9,1,1,0.0
604,3.0,1969.0,0.0,0.0,0,3.5e-11,58.0,21,0.0,0.0,0.0,0.0,7.9,1,0,0.0
605,3.0,1970.0,0.0,0.0,0,4.03e-11,58.0,21,0.0,0.0,0.0,0.0,14.1,1,1,0.0
606,3.0,1971.0,0.0,0.0,0,5.02e-11,58.0,21,0.0,0.0,0.0,0.0,37.2,1,0,1.0
607,3.0,1972.0,0.0,0.0,0,5.01e-11,58.0,21,0.0,0.0,0.0,0.0,58.8,1,1,1.0
608,3.0,1973.0,0.0,0.0,0,9.98e-11,58.0,21,0.0,0.0,0.0,0.0,60.0,1,1,1.0
609,3.0,1974.0,0.0,0.0,0,9.98e-11,58.0,21,0.0,0.0,0.0,0.0,23.8,1,0,1.0
610,3.0,1975.0,0.0,0.0,0,8.64e-10,58.0,21,0.0,0.0,0.0,0.0,221.0,1,0,1.0
611,3.0,1976.0,0.0,0.0,0,2.65e-09,58.0,21,0.0,0.0,0.0,0.0,419.5,1,0,1.0
612,3.0,1977.0,0.0,0.0,0,4.55e-09,58.0,21,0.0,0.0,0.0,0.0,170.5,1,0,1.0
613,3.0,1978.0,0.0,0.0,0,9.5e-09,58.0,21,0.0,0.0,0.0,0.0,174.1,1,0,1.0
614,3.0,1979.0,0.0,0.0,0,1.6185e-08,58.0,21,0.0,0.0,0.0,0.0,165.9,1,0,1.0
615,3.0,1980.0,1.0,1.0,0,1.99075e-08,58.0,21,0.0,0.0,0.0,0.0,100.8,1,0,1.0
616,3.0,1981.0,1.0,1.0,0,1.05625e-07,58.0,21,0.0,0.0,0.0,0.0,104.5,1,0,1.0
617,3.0,1982.0,1.0,1.0,0,4.85325e-07,58.0,21,1.0,1.0,1.0,1.06,164.8,1,0,1.0
618,3.0,1983.0,0.0,0.0,0,2.3256e-06,58.0,21,0.0,1.0,1.0,1.06,343.8,1,0,1.0
619,3.0,1984.0,0.0,0.0,0,1.78698e-05,58.0,21,0.0,1.0,1.0,1.06,626.7,1,0,1.0
620,3.0,1985.0,0.0,0.0,0,8e-05,58.0,21,0.0,1.0,1.0,1.06,672.2,1,0,1.0
621,3.0,1986.0,0.0,0.0,0,0.0001256,58.0,21,0.0,1.0,1.0,1.06,90.1,1,0,1.0
622,3.0,1987.0,0.0,1.0,0,0.000441,58.0,21,0.0,1.0,1.0,1.06,131.3,1,0,1.0
623,3.0,1988.0,0.0,1.0,0,0.0014893,58.0,21,0.0,1.0,1.0,1.06,343.0,1,0,1.0
624,3.0,1989.0,1.0,1.0,0,0.13975,58.0,21,1.0,1.0,1.0,1.06,3079.5,1,0,1.0
